Time,Current Risk Score,Sliding Window Risk Score,Current Risk Color,Sliding Window Risk Color
190,0.12,0.18866666666666668,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
191,0.0,0.20466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
192,0.0,0.1806666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
193,0.0,0.1806666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
194,0.15,0.1806666666666667,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
195,0.0,0.1956666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
196,0.0,0.1956666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
197,0.5,0.1956666666666667,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
198,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
199,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
200,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
201,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
202,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
203,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
204,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
205,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
206,0.12,0.26566666666666666,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
207,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
208,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
209,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
210,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
211,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
212,0.13999999999999999,0.2896666666666667,"(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
213,0.0,0.3036666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
214,0.0,0.2856666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5725490196078431, 0.7871126489811611, 0.0, 1.0)"
215,0.0,0.2856666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5725490196078431, 0.7871126489811611, 0.0, 1.0)"
216,0.13999999999999999,0.2856666666666667,"(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)","(0.5725490196078431, 0.7871126489811611, 0.0, 1.0)"
217,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
218,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
219,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
220,0.0,0.26566666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
221,0.0,0.24966666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
222,0.0,0.24966666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
223,0.0,0.24966666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
224,0.0,0.24966666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
225,0.0,0.23466666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.47058823529411764, 0.7363321799307958, 0.0, 1.0)"
226,0.21,0.23466666666666666,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.47058823529411764, 0.7363321799307958, 0.0, 1.0)"
227,0.0,0.29066666666666663,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
228,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
229,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
230,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
231,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
232,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
233,0.0,0.14066666666666666,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
234,0.15,0.14066666666666666,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
235,0.0,0.18066666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
236,0.0,0.18066666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
237,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
238,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
239,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
240,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
241,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
242,0.0,0.15666666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
243,0.16000000000000003,0.14266666666666666,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
244,0.0,0.196,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
245,0.0,0.196,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
246,0.0,0.196,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
247,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
248,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
249,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
250,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
251,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
252,0.0,0.14933333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
253,0.15,0.14933333333333335,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
254,0.1,0.15433333333333335,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.3058823529411765, 0.6543021914648213, 0.0, 1.0)"
255,0.0,0.16433333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
256,0.0,0.16433333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.32941176470588235, 0.6660207612456748, 0.0, 1.0)"
257,0.1,0.10833333333333334,"(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
258,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
259,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
260,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
261,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
262,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
263,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
264,0.0,0.13833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
265,0.0,0.09833333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
266,0.5,0.09833333333333333,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
267,0.0,0.18166666666666664,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
268,0.0,0.18166666666666664,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
269,0.0,0.18166666666666664,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
270,0.0,0.18166666666666664,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
271,0.04000000000000001,0.18166666666666664,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
272,0.0,0.1923333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.38431372549019605, 0.6933640907343329, 0.0, 1.0)"
273,0.0,0.1923333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.38431372549019605, 0.6933640907343329, 0.0, 1.0)"
274,0.0,0.13899999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
275,0.0,0.13899999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
276,0.0,0.13899999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
277,0.0,0.13899999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
278,0.0,0.13899999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
279,0.5,0.13899999999999998,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
280,0.0,0.22233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
281,0.0,0.22233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
282,0.0,0.22233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
283,0.0,0.22233333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
284,0.0,0.21733333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.43137254901960786, 0.71680123029604, 0.0, 1.0)"
285,0.5,0.20733333333333331,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
286,0.0,0.3573333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
287,0.0,0.3573333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7137254901960784, 0.8574240676662822, 0.0, 1.0)"
288,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
289,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
290,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
291,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
292,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
293,0.0,0.32733333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
294,0.27,0.32733333333333337,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.6509803921568628, 0.8261745482506728, 0.0, 1.0)"
295,0.0,0.3363333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
296,0.0,0.3363333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
297,0.0,0.253,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
298,0.0,0.253,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
299,0.0,0.253,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
300,0.0,0.253,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
301,0.0,0.253,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
302,0.0,0.24233333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
303,0.0,0.24233333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
304,0.09,0.24233333333333335,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
305,0.0,0.26633333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
306,0.0,0.26633333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
307,0.0,0.26633333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
308,0.0,0.26633333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
309,0.0,0.26633333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5333333333333333, 0.7675816993464053, 0.0, 1.0)"
310,0.0,0.183,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
311,0.0,0.183,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
312,0.12,0.183,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
313,0.0,0.223,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
314,0.0,0.223,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
315,0.0,0.223,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
316,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
317,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
318,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
319,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
320,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
321,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
322,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
323,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
324,0.0,0.07300000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1411764705882353, 0.5722722029988466, 0.0, 1.0)"
325,0.0,0.064,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.12549019607843137, 0.5644598231449443, 0.0, 1.0)"
326,0.24,0.064,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.12549019607843137, 0.5644598231449443, 0.0, 1.0)"
327,0.0,0.10400000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
328,0.0,0.10400000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
329,0.0,0.10400000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
330,0.0,0.10400000000000001,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
331,0.16000000000000003,0.10400000000000001,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
332,0.0,0.11466666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
333,0.27,0.11466666666666668,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
334,0.0,0.15066666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
335,0.0,0.12666666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
336,0.0,0.12666666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
337,0.5,0.12666666666666668,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
338,0.0,0.24333333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
339,0.0,0.24333333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
340,0.0,0.24333333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
341,0.0,0.24333333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
342,0.0,0.24333333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.48627450980392156, 0.7441445597846982, 0.0, 1.0)"
343,0.0,0.20333333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
344,0.0,0.20333333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
345,0.0,0.20333333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
346,0.27,0.20333333333333334,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
347,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
348,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
349,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
350,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
351,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
352,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
353,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
354,0.0,0.2843333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
355,0.04000000000000001,0.2843333333333333,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
356,0.0,0.2896666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.580392156862745, 0.7910188389081123, 0.0, 1.0)"
357,0.0,0.24966666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
358,0.0,0.24966666666666668,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
359,0.5,0.24966666666666668,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.49411764705882355, 0.7480507497116493, 0.0, 1.0)"
360,0.0,0.3496666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6980392156862745, 0.8496116878123798, 0.0, 1.0)"
361,0.0,0.3496666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6980392156862745, 0.8496116878123798, 0.0, 1.0)"
362,0.0,0.339,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
363,0.0,0.339,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
364,0.0,0.303,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
365,0.24,0.303,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
366,0.0,0.33499999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6666666666666666, 0.8339869281045751, 0.0, 1.0)"
367,0.0,0.33499999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6666666666666666, 0.8339869281045751, 0.0, 1.0)"
368,0.0,0.21833333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.43137254901960786, 0.71680123029604, 0.0, 1.0)"
369,0.5,0.21833333333333335,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.43137254901960786, 0.71680123029604, 0.0, 1.0)"
370,0.0,0.3016666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
371,0.0,0.3016666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
372,0.0,0.3016666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
373,0.0,0.3016666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
374,0.3,0.3016666666666667,"(0.596078431372549, 0.7988312187620146, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
375,0.0,0.3616666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7215686274509804, 0.8613302575932333, 0.0, 1.0)"
376,0.0,0.3616666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.7215686274509804, 0.8613302575932333, 0.0, 1.0)"
377,0.0,0.2806666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5568627450980392, 0.7793002691272588, 0.0, 1.0)"
